time:timestamp,Activity,Resource,case:concept:name,case:variant-index,environment
2012-09-12 13:08:35,Closed,3,2167,1,2
2013-04-12 13:42:29,Assign seriousness,1,2168,14,2
2013-04-26 08:04:34,Take in charge ticket,9,2168,14,2
2013-04-29 10:49:07,Wait,9,2168,14,2
2013-04-30 10:36:00,Wait,9,2168,14,2
2013-04-30 10:36:32,Resolve ticket,9,2168,14,2
2013-05-15 10:36:47,Closed,3,2168,14,2
2010-09-13 16:24:21,Assign seriousness,7,2169,1,2
2010-09-15 15:27:15,Take in charge ticket,16,2169,1,2
2010-09-15 16:33:31,Resolve ticket,16,2169,1,2
2010-10-27 16:01:01,Closed,5,2169,1,2
2011-12-27 10:18:12,Assign seriousness,1,2170,2,2
2012-01-03 08:59:46,Take in charge ticket,9,2170,2,2
2012-01-05 14:41:40,Wait,9,2170,2,2
2012-01-09 11:15:45,Resolve ticket,9,2170,2,2
2012-01-28 16:50:15,Closed,5,2170,2,2
2012-07-06 14:12:41,Assign seriousness,1,2171,1,2
2012-07-11 08:36:03,Take in charge ticket,1,2171,1,2
2012-07-11 12:45:29,Resolve ticket,1,2171,1,2
2012-08-08 14:20:29,Closed,5,2171,1,2
2013-07-22 10:27:57,Assign seriousness,1,2172,1,2
2013-07-29 08:20:31,Take in charge ticket,2,2172,1,2
2013-08-22 15:32:49,Resolve ticket,4,2172,1,2
2013-09-06 15:32:59,Closed,3,2172,1,2
2010-04-21 12:38:40,Assign seriousness,2,2173,3,2
2010-04-26 09:24:02,Take in charge ticket,16,2173,3,2
2010-04-26 12:25:34,Wait,16,2173,3,2
2010-05-18 14:01:17,Take in charge ticket,16,2173,3,2
2010-05-18 15:45:39,Resolve ticket,16,2173,3,2
2010-06-02 15:45:58,Closed,5,2173,3,2
2012-05-04 10:53:10,Assign seriousness,1,2174,1,2
2012-05-07 08:25:55,Take in charge ticket,13,2174,1,2
2012-05-11 11:01:40,Resolve ticket,13,2174,1,2
2012-06-21 11:00:22,Closed,5,2174,1,2
2010-07-01 07:29:35,Assign seriousness,19,2175,1,2
2010-07-30 08:02:53,Take in charge ticket,11,2175,1,2
2010-07-30 08:03:02,Resolve ticket,11,2175,1,2
2010-08-29 08:03:26,Closed,5,2175,1,2
2013-01-11 11:27:46,Assign seriousness,1,2176,1,2
2013-01-11 11:52:11,Take in charge ticket,2,2176,1,2
2013-02-14 08:27:53,Resolve ticket,2,2176,1,2
2013-03-01 08:28:12,Closed,3,2176,1,2
2013-04-30 09:25:09,Assign seriousness,14,2177,36,2
2013-05-02 13:40:25,Wait,1,2177,36,2
2013-05-02 13:40:26,Wait,1,2177,36,2
2013-06-03 07:54:32,Resolve ticket,1,2177,36,2
2013-06-18 07:54:48,Closed,3,2177,36,2
2011-10-05 14:48:52,Assign seriousness,1,2178,5,2
2011-10-05 14:49:14,Resolve ticket,1,2178,5,2
2011-11-05 15:51:07,Closed,5,2178,5,2
2011-09-20 08:01:13,Assign seriousness,1,2179,1,2
2011-09-30 08:24:05,Take in charge ticket,10,2179,1,2
2011-10-11 15:34:50,Resolve ticket,13,2179,1,2
2011-11-10 16:35:09,Closed,5,2179,1,2
2011-11-30 10:37:46,Assign seriousness,1,2180,1,2
2011-12-01 13:56:43,Take in charge ticket,4,2180,1,2
2011-12-02 11:29:09,Resolve ticket,4,2180,1,2
2012-01-21 10:40:44,Closed,5,2180,1,2
2010-09-20 09:27:59,Assign seriousness,9,2181,1,2
2010-09-20 09:29:55,Take in charge ticket,9,2181,1,2
2010-09-20 09:35:27,Resolve ticket,9,2181,1,2
2010-11-03 10:30:18,Closed,5,2181,1,2
2011-04-21 10:26:06,Assign seriousness,8,2182,1,2
2011-04-22 07:39:53,Take in charge ticket,6,2182,1,2
2011-04-22 08:43:11,Resolve ticket,6,2182,1,2
2011-06-19 10:32:19,Closed,5,2182,1,2
2013-03-21 08:17:57,Assign seriousness,2,2183,2,2
2013-03-21 08:18:23,Take in charge ticket,2,2183,2,2
2013-03-21 08:23:27,Wait,2,2183,2,2
2013-04-19 15:51:24,Resolve ticket,14,2183,2,2
2013-05-04 15:51:40,Closed,3,2183,2,2
2011-01-13 11:48:42,Assign seriousness,8,2184,20,2
2011-01-21 10:28:37,Take in charge ticket,2,2184,20,2
2011-01-21 15:46:34,Resolve ticket,2,2184,20,2
2011-01-24 14:27:01,Take in charge ticket,2,2184,20,2
2011-01-24 15:28:36,Wait,2,2184,20,2
2011-02-01 10:45:03,Take in charge ticket,2,2184,20,2
2011-02-01 10:51:01,Resolve ticket,2,2184,20,2
2011-02-16 10:51:17,Closed,5,2184,20,2
2011-04-14 09:56:19,Assign seriousness,8,2185,1,2
2011-04-14 09:57:08,Take in charge ticket,8,2185,1,2
2011-04-14 10:12:55,Resolve ticket,13,2185,1,2
2011-05-18 10:00:43,Closed,5,2185,1,2
2010-11-23 16:27:19,Assign seriousness,14,2186,1,2
2010-11-23 16:30:44,Take in charge ticket,14,2186,1,2
2010-11-23 16:30:55,Resolve ticket,14,2186,1,2
2011-01-21 16:30:19,Closed,5,2186,1,2
2012-08-03 10:51:57,Assign seriousness,1,2187,1,2
2012-08-16 06:56:55,Take in charge ticket,10,2187,1,2
2012-08-16 07:11:12,Resolve ticket,10,2187,1,2
2012-09-15 07:11:40,Closed,5,2187,1,2
2012-06-20 07:55:26,Assign seriousness,1,2188,1,2
2012-06-20 07:55:41,Take in charge ticket,1,2188,1,2
2012-06-21 08:20:41,Resolve ticket,2,2188,1,2
2012-07-21 08:00:12,Closed,5,2188,1,2
2011-05-04 10:42:52,Assign seriousness,8,2189,1,2
2011-05-04 10:43:16,Take in charge ticket,8,2189,1,2
2011-05-04 13:25:42,Resolve ticket,9,2189,1,2
2011-06-30 10:49:19,Closed,5,2189,1,2
2011-06-14 07:28:48,Assign seriousness,8,2190,1,2
2011-06-14 07:29:13,Take in charge ticket,8,2190,1,2
2011-06-14 10:26:02,Resolve ticket,9,2190,1,2
2011-07-15 07:30:41,Closed,5,2190,1,2
2013-06-12 09:44:15,Assign seriousness,14,2191,2,2
2013-07-02 08:46:16,Take in charge ticket,14,2191,2,2
2013-07-04 12:29:10,Wait,14,2191,2,2
2013-07-26 12:27:39,Resolve ticket,14,2191,2,2
2013-08-10 12:27:54,Closed,3,2191,2,2
2011-12-16 08:00:38,Assign seriousness,1,2192,1,2
2011-12-16 08:15:06,Take in charge ticket,6,2192,1,2
2011-12-16 13:21:01,Resolve ticket,6,2192,1,2
2012-01-29 08:11:14,Closed,5,2192,1,2
2012-05-17 09:52:24,Assign seriousness,1,2193,1,2
2012-05-18 14:23:55,Take in charge ticket,9,2193,1,2
2012-05-22 15:43:46,Resolve ticket,9,2193,1,2
2012-07-04 10:00:36,Closed,5,2193,1,2
2012-06-29 07:56:26,Assign seriousness,1,2194,5,2
2012-06-29 13:10:20,Resolve ticket,15,2194,5,2
2012-08-02 08:12:45,Closed,5,2194,5,2
2011-10-21 13:16:09,Assign seriousness,1,2195,1,2
2011-10-21 15:18:47,Take in charge ticket,9,2195,1,2
2011-11-02 11:18:16,Resolve ticket,9,2195,1,2
2011-12-08 14:20:45,Closed,5,2195,1,2
2011-01-18 17:07:06,Assign seriousness,15,2196,1,2
2011-01-24 11:23:04,Take in charge ticket,2,2196,1,2
2011-01-24 11:53:42,Resolve ticket,2,2196,1,2
2011-02-18 17:01:25,Closed,5,2196,1,2
2012-11-09 16:39:34,Assign seriousness,9,2197,2,2
2012-11-09 16:39:56,Take in charge ticket,2,2197,2,2
2012-12-11 09:26:16,Wait,9,2197,2,2
2012-12-12 09:57:46,Resolve ticket,9,2197,2,2
2012-12-27 09:58:00,Closed,3,2197,2,2
2011-09-27 13:56:53,Assign seriousness,1,2198,1,2
2011-09-29 15:15:26,Take in charge ticket,6,2198,1,2
2011-09-30 07:06:25,Resolve ticket,6,2198,1,2
2011-11-25 15:00:32,Closed,5,2198,1,2
2010-03-30 09:06:52,Assign seriousness,16,2199,3,2
2010-03-30 09:08:51,Take in charge ticket,16,2199,3,2
2010-03-30 13:07:34,Wait,16,2199,3,2
2010-03-30 14:25:46,Take in charge ticket,16,2199,3,2
2010-03-30 14:25:57,Resolve ticket,16,2199,3,2
2010-04-30 09:10:24,Closed,5,2199,3,2
2012-01-11 10:21:48,Assign seriousness,1,2200,1,2
2012-01-11 10:22:06,Take in charge ticket,1,2200,1,2
2012-01-16 14:23:48,Resolve ticket,1,2200,1,2
2012-03-10 10:30:39,Closed,5,2200,1,2
2013-03-13 17:23:05,Assign seriousness,1,2201,1,2
2013-03-29 08:01:16,Take in charge ticket,9,2201,1,2
2013-03-29 10:43:54,Resolve ticket,9,2201,1,2
2013-04-13 09:44:17,Closed,3,2201,1,2
2012-04-24 13:28:31,Assign seriousness,2,2202,1,2
2012-04-27 08:02:06,Take in charge ticket,13,2202,1,2
2012-04-27 08:13:12,Resolve ticket,13,2202,1,2
2012-05-25 13:30:28,Closed,5,2202,1,2
2013-02-01 09:39:53,Assign seriousness,1,2203,1,2
2013-02-06 09:14:03,Take in charge ticket,12,2203,1,2
2013-02-21 16:53:13,Resolve ticket,16,2203,1,2
2013-03-08 16:53:22,Closed,3,2203,1,2
2011-07-04 09:41:47,Assign seriousness,6,2204,1,2
2011-07-04 09:45:16,Take in charge ticket,6,2204,1,2
2011-07-04 10:13:11,Resolve ticket,6,2204,1,2
2011-08-17 09:50:53,Closed,5,2204,1,2
2010-07-09 15:23:19,Assign seriousness,19,2205,1,2
2010-07-14 15:56:37,Take in charge ticket,2,2205,1,2
2010-07-14 15:58:35,Resolve ticket,2,2205,1,2
2010-08-11 15:30:35,Closed,5,2205,1,2
2010-05-11 09:41:45,Assign seriousness,12,2206,23,2
2010-05-19 14:04:49,Assign seriousness,12,2206,23,2
2010-05-24 13:00:45,Assign seriousness,2,2206,23,2
2010-06-04 07:47:05,Take in charge ticket,2,2206,23,2
2010-06-04 07:47:09,Resolve ticket,2,2206,23,2
2010-06-15 09:44:52,Closed,21,2206,23,2
2011-02-15 15:52:20,Assign seriousness,8,2207,3,2
2011-02-15 15:52:41,Take in charge ticket,8,2207,3,2
2011-02-21 15:34:00,Wait,9,2207,3,2
2011-03-02 16:16:06,Take in charge ticket,2,2207,3,2
2011-03-02 16:16:13,Resolve ticket,2,2207,3,2
2011-04-01 15:16:44,Closed,5,2207,3,2
2010-05-20 10:00:50,Assign seriousness,2,2208,1,2
2010-05-20 10:26:34,Take in charge ticket,2,2208,1,2
2010-06-14 15:27:19,Resolve ticket,2,2208,1,2
2010-06-29 15:27:32,Closed,5,2208,1,2
2011-03-25 11:27:35,Assign seriousness,8,2209,3,2
2011-03-25 11:27:54,Take in charge ticket,8,2209,3,2
2011-04-01 09:29:02,Wait,9,2209,3,2
2011-04-15 07:59:43,Take in charge ticket,9,2209,3,2
2011-04-15 08:00:08,Resolve ticket,9,2209,3,2
2011-05-03 09:00:28,Closed,5,2209,3,2
2013-11-05 14:54:50,Assign seriousness,18,2210,1,2
2013-12-05 08:40:21,Take in charge ticket,9,2210,1,2
2013-12-05 09:29:34,Resolve ticket,9,2210,1,2
2013-12-20 09:29:49,Closed,3,2210,1,2
2013-07-08 13:36:12,Assign seriousness,14,2211,2,2
2013-07-24 09:33:49,Take in charge ticket,1,2211,2,2
2013-07-24 10:35:55,Wait,14,2211,2,2
2013-07-30 16:10:12,Resolve ticket,14,2211,2,2
2013-08-14 16:10:29,Closed,3,2211,2,2
2011-08-02 08:18:36,Assign seriousness,13,2212,5,2
2011-08-02 08:19:29,Resolve ticket,13,2212,5,2
2011-09-02 08:21:17,Closed,5,2212,5,2
2011-03-01 16:48:41,Assign seriousness,8,2213,3,2
2011-03-01 16:49:10,Take in charge ticket,8,2213,3,2
2011-03-04 14:48:00,Wait,13,2213,3,2
2011-03-11 10:03:26,Take in charge ticket,13,2213,3,2
2011-03-11 10:03:53,Resolve ticket,13,2213,3,2
2011-04-10 09:04:14,Closed,5,2213,3,2
2012-07-20 10:11:44,Assign seriousness,1,2214,1,2
2012-07-20 12:37:04,Take in charge ticket,4,2214,1,2
2012-07-23 08:33:14,Resolve ticket,4,2214,1,2
2012-09-13 10:20:26,Closed,5,2214,1,2
2013-04-05 13:31:07,Assign seriousness,1,2215,1,2
2013-04-22 12:39:15,Take in charge ticket,1,2215,1,2
2013-04-22 12:43:23,Resolve ticket,1,2215,1,2
2013-05-07 12:43:34,Closed,3,2215,1,2
2011-11-25 15:20:40,Assign seriousness,1,2216,2,2
2011-12-01 08:34:50,Take in charge ticket,13,2216,2,2
2011-12-09 11:54:53,Wait,13,2216,2,2
2011-12-14 15:51:20,Resolve ticket,13,2216,2,2
2012-01-03 09:30:47,Closed,5,2216,2,2
2011-04-19 12:31:55,Assign seriousness,8,2217,2,2
2011-04-26 08:16:17,Take in charge ticket,2,2217,2,2
2011-04-26 08:38:47,Wait,12,2217,2,2
2011-04-26 12:57:25,Resolve ticket,12,2217,2,2
2011-05-27 16:00:50,Closed,5,2217,2,2
2011-04-18 10:50:49,Assign seriousness,2,2218,1,2
2011-04-20 12:57:29,Take in charge ticket,2,2218,1,2
2011-04-20 12:57:36,Resolve ticket,2,2218,1,2
2011-06-10 11:00:50,Closed,5,2218,1,2
2013-06-11 07:07:46,Assign seriousness,14,2219,3,2
2013-06-12 15:25:45,Take in charge ticket,2,2219,3,2
2013-06-12 15:59:51,Wait,16,2219,3,2
2013-07-02 14:32:51,Take in charge ticket,16,2219,3,2
2013-07-02 14:46:36,Resolve ticket,16,2219,3,2
2013-07-17 14:46:46,Closed,3,2219,3,2
2012-08-09 08:26:28,Assign seriousness,4,2220,1,2
2012-08-09 13:35:02,Take in charge ticket,12,2220,1,2
2012-08-09 15:56:01,Resolve ticket,12,2220,1,2
2012-09-15 08:30:29,Closed,5,2220,1,2
2010-10-04 08:40:56,Assign seriousness,7,2221,9,2
2010-10-07 06:58:10,Take in charge ticket,2,2221,9,2
2010-10-07 13:26:15,Resolve ticket,14,2221,9,2
2010-10-18 13:30:46,Take in charge ticket,14,2221,9,2
2010-11-05 17:04:40,Resolve ticket,2,2221,9,2
2010-11-20 17:04:55,Closed,5,2221,9,2
2010-09-09 15:42:47,Assign seriousness,9,2222,1,2
2010-09-17 07:35:31,Take in charge ticket,2,2222,1,2
2010-09-17 08:17:15,Resolve ticket,2,2222,1,2
2010-10-23 15:50:56,Closed,5,2222,1,2
2010-11-15 13:29:45,Assign seriousness,9,2223,1,2
2010-11-25 09:35:13,Take in charge ticket,16,2223,1,2
2010-11-25 10:12:17,Resolve ticket,16,2223,1,2
2010-12-29 13:30:30,Closed,5,2223,1,2
2012-02-13 08:38:59,Assign seriousness,9,2224,1,2
2012-02-13 08:39:33,Take in charge ticket,9,2224,1,2
2012-02-13 14:10:02,Resolve ticket,9,2224,1,2
2012-03-17 08:40:33,Closed,5,2224,1,2
2012-06-20 15:16:29,Assign seriousness,13,2225,4,2
2012-06-20 15:16:42,Assign seriousness,13,2225,4,2
2012-06-20 15:40:18,Take in charge ticket,6,2225,4,2
2012-06-20 16:00:19,Resolve ticket,16,2225,4,2
2012-08-03 15:20:24,Closed,5,2225,4,2
2012-04-03 14:48:43,Assign seriousness,13,2226,1,2
2012-04-04 14:04:21,Take in charge ticket,4,2226,1,2
2012-04-05 10:48:18,Resolve ticket,4,2226,1,2
2012-05-04 14:50:26,Closed,5,2226,1,2
2012-08-02 14:52:30,Assign seriousness,1,2227,8,2
2012-08-13 12:39:08,Resolve ticket,13,2227,8,2
2012-08-13 15:58:53,Resolve ticket,13,2227,8,2
2012-09-12 15:59:15,Closed,5,2227,8,2
2013-02-22 11:30:51,Assign seriousness,1,2228,1,2
2013-03-12 08:02:08,Take in charge ticket,2,2228,1,2
2013-03-12 11:31:53,Resolve ticket,1,2228,1,2
2013-03-27 11:32:11,Closed,3,2228,1,2
2013-03-19 10:52:24,Assign seriousness,1,2229,25,2
2013-03-19 10:53:25,Wait,1,2229,25,2
2013-05-03 07:55:55,Resolve ticket,1,2229,25,2
2013-05-18 07:56:12,Closed,3,2229,25,2
2011-11-28 14:08:58,Assign seriousness,1,2230,1,2
2011-11-30 15:25:19,Take in charge ticket,1,2230,1,2
2011-12-14 14:18:03,Resolve ticket,1,2230,1,2
2012-01-13 14:18:22,Closed,5,2230,1,2
2011-05-27 15:21:12,Assign seriousness,8,2231,9,2
2011-05-27 15:21:39,Take in charge ticket,8,2231,9,2
2011-05-30 07:33:27,Resolve ticket,9,2231,9,2
2011-05-30 08:41:53,Take in charge ticket,9,2231,9,2
2011-05-30 09:08:44,Resolve ticket,9,2231,9,2
2011-06-30 10:47:34,Closed,5,2231,9,2
2012-12-19 08:26:18,Assign seriousness,1,2232,5,2
2013-01-07 11:22:56,Resolve ticket,1,2232,5,2
2013-01-22 11:23:15,Closed,3,2232,5,2
2010-10-29 07:21:13,Assign seriousness,6,2233,1,2
2010-11-02 10:47:11,Take in charge ticket,2,2233,1,2
2010-11-05 11:21:38,Resolve ticket,2,2233,1,2
2010-11-30 08:30:29,Closed,5,2233,1,2
2011-12-30 08:56:55,Assign seriousness,1,2234,1,2
2012-01-02 08:41:05,Take in charge ticket,9,2234,1,2
2012-01-02 09:28:53,Resolve ticket,9,2234,1,2
2012-02-05 09:00:37,Closed,5,2234,1,2
2010-10-22 07:27:19,Assign seriousness,2,2235,1,2
2010-10-22 07:47:57,Take in charge ticket,2,2235,1,2
2010-10-25 10:46:47,Resolve ticket,2,2235,1,2
2010-12-02 08:31:02,Closed,5,2235,1,2
2013-08-12 13:04:44,Assign seriousness,4,2236,2,2
2013-08-19 09:47:09,Take in charge ticket,2,2236,2,2
2013-08-19 10:16:55,Wait,1,2236,2,2
2013-09-06 15:55:08,Resolve ticket,1,2236,2,2
2013-09-21 15:55:21,Closed,3,2236,2,2
2012-07-30 08:25:51,Assign seriousness,1,2237,8,2
2012-07-30 08:26:45,Resolve ticket,1,2237,8,2
2012-07-30 08:26:46,Resolve ticket,1,2237,8,2
2012-09-05 08:30:42,Closed,5,2237,8,2
2011-07-29 13:04:45,Assign seriousness,2,2238,8,2
2011-08-03 08:39:07,Resolve ticket,9,2238,8,2
2011-08-03 08:39:07,Resolve ticket,9,2238,8,2
2011-08-31 13:10:25,Closed,5,2238,8,2
2013-01-11 08:44:28,Assign seriousness,4,2239,159,2
2013-01-11 08:44:55,Take in charge ticket,2,2239,159,2
2013-01-18 09:22:51,Resolve ticket,9,2239,159,2
2013-01-18 09:22:52,Resolve ticket,9,2239,159,2
2013-01-23 16:22:33,Take in charge ticket,1,2239,159,2
2013-01-25 14:40:17,Wait,9,2239,159,2
2013-01-28 08:35:04,Resolve ticket,9,2239,159,2
2013-02-12 08:35:25,Closed,3,2239,159,2
2012-07-04 07:10:03,Assign seriousness,9,2240,1,2
2012-07-04 07:10:20,Take in charge ticket,9,2240,1,2
2012-07-04 07:37:43,Resolve ticket,9,2240,1,2
2012-08-11 07:21:44,Closed,5,2240,1,2
2012-06-26 13:14:17,Assign seriousness,1,2241,2,2
2012-06-26 13:14:26,Take in charge ticket,1,2241,2,2
2012-06-28 14:03:07,Wait,1,2241,2,2
2012-07-10 15:38:20,Resolve ticket,1,2241,2,2
2012-07-31 14:50:44,Closed,5,2241,2,2
2012-04-23 15:07:23,Assign seriousness,13,2242,1,2
2012-04-23 15:34:43,Take in charge ticket,13,2242,1,2
2012-04-27 14:29:08,Resolve ticket,1,2242,1,2
2012-06-08 15:12:23,Closed,5,2242,1,2
2010-11-26 17:04:06,Assign seriousness,2,2243,1,2
2010-12-03 08:24:16,Take in charge ticket,2,2243,1,2
2010-12-10 10:04:28,Resolve ticket,2,2243,1,2
2011-01-09 10:04:51,Closed,5,2243,1,2
2012-03-12 10:47:50,Assign seriousness,1,2244,2,2
2012-04-05 14:44:07,Take in charge ticket,10,2244,2,2
2012-04-05 15:16:21,Wait,2,2244,2,2
2012-04-19 07:23:32,Resolve ticket,10,2244,2,2
2012-05-04 07:23:43,Closed,5,2244,2,2
2013-05-09 07:27:51,Assign seriousness,1,2245,2,2
2013-05-09 07:44:43,Take in charge ticket,1,2245,2,2
2013-05-09 07:52:26,Wait,1,2245,2,2
2013-06-03 08:09:55,Resolve ticket,1,2245,2,2
2013-06-18 08:10:08,Closed,3,2245,2,2
2011-09-08 07:42:42,Assign seriousness,6,2246,1,2
2011-09-08 07:44:47,Take in charge ticket,6,2246,1,2
2011-09-09 12:28:45,Resolve ticket,6,2246,1,2
2011-10-11 07:50:22,Closed,5,2246,1,2
2012-02-08 10:57:39,Assign seriousness,4,2247,1,2
2012-02-08 10:58:09,Take in charge ticket,4,2247,1,2
2012-02-08 13:15:32,Resolve ticket,4,2247,1,2
2012-03-14 11:00:34,Closed,5,2247,1,2
2011-12-21 16:16:13,Assign seriousness,1,2248,6,2
2011-12-27 09:04:07,Take in charge ticket,13,2248,6,2
2011-12-28 09:24:38,Resolve ticket,13,2248,6,2
2011-12-28 09:24:38,Resolve ticket,13,2248,6,2
2012-01-21 16:20:22,Closed,5,2248,6,2
2010-04-29 15:26:12,Insert ticket,15,2249,62,2
2010-04-30 09:41:37,Assign seriousness,15,2249,62,2
2010-04-30 10:29:06,Take in charge ticket,16,2249,62,2
2010-04-30 11:26:43,Resolve ticket,16,2249,62,2
2010-04-30 13:08:45,Take in charge ticket,16,2249,62,2
2010-04-30 16:42:57,Wait,16,2249,62,2
2010-05-03 11:13:11,Take in charge ticket,16,2249,62,2
2010-05-03 11:13:22,Resolve ticket,16,2249,62,2
2010-06-01 15:30:26,Closed,5,2249,62,2
2012-07-27 13:18:51,Assign seriousness,1,2250,25,2
2012-08-13 12:42:53,Wait,13,2250,25,2
2012-08-27 08:37:11,Resolve ticket,1,2250,25,2
2012-09-11 08:37:22,Closed,3,2250,25,2
2011-09-30 10:02:42,Assign seriousness,1,2251,1,2
2011-10-07 10:22:17,Take in charge ticket,2,2251,1,2
2011-10-07 10:36:38,Resolve ticket,2,2251,1,2
2011-11-28 11:11:07,Closed,5,2251,1,2
2012-01-23 10:59:21,Assign seriousness,1,2252,1,2
2012-01-23 13:10:18,Take in charge ticket,6,2252,1,2
2012-01-23 13:43:10,Resolve ticket,6,2252,1,2
2012-03-07 11:00:35,Closed,5,2252,1,2
2012-12-04 09:10:33,Take in charge ticket,1,2253,18,2
2012-12-12 11:07:30,Wait,1,2253,18,2
2013-01-11 16:55:34,Resolve ticket,1,2253,18,2
2013-01-26 16:55:50,Closed,3,2253,18,2
2010-09-22 14:53:46,Assign seriousness,2,2254,1,2
2010-09-22 15:25:02,Take in charge ticket,2,2254,1,2
2010-09-22 15:25:38,Resolve ticket,2,2254,1,2
2010-10-23 15:00:24,Closed,5,2254,1,2
2012-01-26 16:27:22,Assign seriousness,1,2255,1,2
2012-01-27 08:03:08,Take in charge ticket,6,2255,1,2
2012-01-31 13:39:20,Resolve ticket,6,2255,1,2
2012-03-10 16:31:10,Closed,5,2255,1,2
2012-08-08 08:14:19,Assign seriousness,13,2256,5,2
2012-08-08 08:14:40,Resolve ticket,13,2256,5,2
2012-09-15 08:20:30,Closed,5,2256,5,2
2011-11-11 14:59:28,Assign seriousness,1,2257,1,2
2011-11-14 08:03:20,Take in charge ticket,6,2257,1,2
2011-12-05 16:35:16,Resolve ticket,6,2257,1,2
2011-12-20 16:35:38,Closed,5,2257,1,2
2012-06-14 16:01:33,Assign seriousness,1,2258,1,2
2012-06-15 07:51:02,Take in charge ticket,13,2258,1,2
2012-06-21 08:05:21,Resolve ticket,13,2258,1,2
2012-07-22 16:01:48,Closed,5,2258,1,2
2012-07-25 14:47:20,Insert ticket,2,2259,7,2
2012-07-25 14:47:47,Assign seriousness,2,2259,7,2
2012-07-25 14:47:54,Take in charge ticket,2,2259,7,2
2012-07-25 15:15:05,Resolve ticket,2,2259,7,2
2012-09-01 08:14:01,Closed,5,2259,7,2
2011-09-28 10:02:41,Assign seriousness,1,2260,1,2
2011-09-28 12:40:32,Take in charge ticket,1,2260,1,2
2011-09-28 14:09:56,Resolve ticket,1,2260,1,2
2011-11-13 11:10:57,Closed,5,2260,1,2
2012-01-27 15:25:30,Assign seriousness,1,2261,1,2
2012-01-27 15:25:46,Take in charge ticket,1,2261,1,2
2012-01-27 15:35:33,Resolve ticket,1,2261,1,2
2012-03-15 15:30:32,Closed,5,2261,1,2
2012-01-19 11:18:45,Assign seriousness,9,2262,1,2
2012-01-19 11:19:00,Take in charge ticket,9,2262,1,2
2012-01-19 11:30:10,Resolve ticket,9,2262,1,2
2012-02-25 11:20:32,Closed,5,2262,1,2
2011-03-22 11:02:38,Assign seriousness,8,2263,4,2
2011-03-22 11:06:02,Assign seriousness,8,2263,4,2
2011-03-22 11:06:10,Take in charge ticket,8,2263,4,2
2011-03-22 16:44:31,Resolve ticket,13,2263,4,2
2011-05-05 10:11:59,Closed,5,2263,4,2
2011-10-04 09:10:13,Assign seriousness,1,2264,1,2
2011-10-06 07:57:33,Take in charge ticket,9,2264,1,2
2011-10-06 07:59:21,Resolve ticket,9,2264,1,2
2011-11-04 10:20:20,Closed,5,2264,1,2
2011-03-30 12:09:42,Assign seriousness,8,2265,23,2
2011-03-30 13:14:34,Assign seriousness,8,2265,23,2
2011-03-30 13:14:35,Assign seriousness,8,2265,23,2
2011-04-08 15:38:33,Take in charge ticket,6,2265,23,2
2011-04-18 11:07:29,Resolve ticket,17,2265,23,2
2011-05-03 11:07:49,Closed,5,2265,23,2
2010-04-08 10:05:38,Assign seriousness,2,2266,1,2
2010-04-08 14:27:56,Take in charge ticket,2,2266,1,2
2010-04-08 14:28:00,Resolve ticket,2,2266,1,2
2010-05-11 10:10:22,Closed,5,2266,1,2
2013-01-28 13:38:35,Assign seriousness,4,2267,2,2
2013-02-06 17:09:02,Take in charge ticket,2,2267,2,2
2013-02-13 10:53:30,Wait,2,2267,2,2
2013-02-26 13:56:14,Resolve ticket,2,2267,2,2
2013-03-13 13:56:29,Closed,3,2267,2,2
2013-02-22 15:19:55,Assign seriousness,1,2268,1,2
2013-02-25 11:39:28,Take in charge ticket,12,2268,1,2
2013-03-12 08:27:31,Resolve ticket,6,2268,1,2
2013-03-27 08:27:41,Closed,3,2268,1,2
2011-03-25 13:40:45,Assign seriousness,8,2269,3,2
2011-03-25 13:43:04,Take in charge ticket,8,2269,3,2
2011-03-31 09:37:26,Wait,9,2269,3,2
2011-03-31 10:21:46,Take in charge ticket,9,2269,3,2
2011-04-13 10:04:03,Resolve ticket,9,2269,3,2
2011-04-28 10:04:19,Closed,5,2269,3,2
2011-10-10 13:39:46,Assign seriousness,1,2270,5,2
2011-10-10 14:07:47,Resolve ticket,1,2270,5,2
2011-11-17 14:40:35,Closed,5,2270,5,2
2010-08-26 07:37:12,Assign seriousness,19,2271,3,2
2010-08-26 13:13:00,Take in charge ticket,19,2271,3,2
2010-08-26 13:35:50,Wait,19,2271,3,2
2010-08-27 07:00:40,Take in charge ticket,19,2271,3,2
2010-08-27 07:00:47,Resolve ticket,19,2271,3,2
2010-10-09 07:41:04,Closed,5,2271,3,2
2010-05-28 12:56:25,Assign seriousness,2,2272,4,2
2010-05-28 14:01:50,Assign seriousness,2,2272,4,2
2010-05-31 09:30:29,Take in charge ticket,15,2272,4,2
2010-05-31 10:53:30,Resolve ticket,15,2272,4,2
2010-06-29 13:00:32,Closed,5,2272,4,2
2012-05-10 14:58:37,Assign seriousness,1,2273,1,2
2012-05-11 07:28:57,Take in charge ticket,4,2273,1,2
2012-05-14 14:35:37,Resolve ticket,4,2273,1,2
2012-06-17 15:00:37,Closed,5,2273,1,2
2010-12-17 10:29:53,Assign seriousness,9,2274,1,2
2011-01-20 11:09:05,Take in charge ticket,12,2274,1,2
2011-01-20 11:14:11,Resolve ticket,12,2274,1,2
2011-02-04 11:14:23,Closed,5,2274,1,2
